"No.","average","variance"
"953","74","1.8073922282301278"
"954","76","6.0676739090582865"
"955","73","1.6782927833565473"
"956","74","1.8073922282301278"
"957","74","1.8073922282301278"
"958","73","1.6782927833565473"
"959","71","1.420093893609386"
"960","69","1.161895003862225"
"961","73","1.6782927833565473"
"962","74","6.325872798805447"
"963","74","6.325872798805447"
"964","75","6.196773353931867"
"965","75","6.196773353931867"
"966","75","1.9364916731037085"
"967","73","1.6782927833565473"
"968","70","1.2909944487358056"
"969","73","1.6782927833565473"
"970","73","1.6782927833565473"
"971","73","1.6782927833565473"
"972","75","1.9364916731037085"
"973","74","1.8073922282301278"
"974","80","33.8240545568781"
"975","77","2.1946905628508695"
"976","77","2.1946905628508695"
"977","76","2.065591117977289"
"978","78","2.32379000772445"
"979","80","2.581988897471611"
"980","75","1.9364916731037085"
"981","74","1.8073922282301278"
"982","75","1.9364916731037085"
"983","76","2.065591117977289"
"984","74","1.8073922282301278"
"985","71","1.420093893609386"
"986","75","6.196773353931867"
"987","76","6.0676739090582865"
"988","75","6.196773353931867"
"989","75","1.9364916731037085"
"990","74","1.8073922282301278"
"991","76","6.0676739090582865"
"992","74","1.8073922282301278"
"993","73","1.6782927833565473"
"994","75","1.9364916731037085"
"995","75","1.9364916731037085"
"996","76","2.065591117977289"
"997","74","1.8073922282301278"
"998","72","1.5491933384829668"
"999","73","1.6782927833565473"
"1000","71","1.420093893609386"
"1001","69","1.161895003862225"
"1002","69","9.03696114115064"
"1003","72","6.5840716885526085"
"1004","73","6.454972243679028"
"1005","72","1.5491933384829668"
"1006","72","1.5491933384829668"
"1007","72","1.5491933384829668"
"1008","72","1.5491933384829668"
"1009","71","1.420093893609386"
"1010","69","1.161895003862225"
"1011","72","19.364916731037084"
"1012","72","1.5491933384829668"
"1013","73","6.454972243679028"
"1014","75","1.9364916731037085"
"1015","75","1.9364916731037085"
"1016","75","1.9364916731037085"
"1017","73","1.6782927833565473"
"1018","72","1.5491933384829668"
"1019","72","1.5491933384829668"
"1020","72","1.5491933384829668"
"1021","74","6.325872798805447"
"1022","74","1.8073922282301278"
"1023","74","1.8073922282301278"
"1024","74","1.8073922282301278"
"1025","75","6.196773353931867"
"1026","73","1.6782927833565473"
"1027","71","1.420093893609386"
"1028","73","1.6782927833565473"
"1029","73","6.454972243679028"
"1030","74","1.8073922282301278"
"1031","72","1.5491933384829668"
"1032","73","1.6782927833565473"
"1033","72","1.5491933384829668"
"1034","71","1.420093893609386"
"1035","69","1.161895003862225"
"1036","69","1.161895003862225"
"1037","72","1.5491933384829668"
"1038","73","1.6782927833565473"
"1039","73","1.6782927833565473"
"1040","73","1.6782927833565473"
"1041","74","6.325872798805447"
"1042","74","6.325872798805447"
"1043","72","1.5491933384829668"
"1044","71","1.420093893609386"
"1045","73","1.6782927833565473"
"1046","74","1.8073922282301278"
"1047","74","6.325872798805447"
"1048","73","1.6782927833565473"
"1049","74","8.391463916782737"
"1050","73","1.6782927833565473"
"1051","72","6.5840716885526085"
"1052","69","1.161895003862225"
"1053","73","1.6782927833565473"
"1054","74","1.8073922282301278"
"1055","73","1.6782927833565473"
"1056","74","1.8073922282301278"
"1057","73","1.6782927833565473"
"1058","74","6.325872798805447"
"1059","69","1.161895003862225"
"1060","69","1.161895003862225"
"1061","73","6.454972243679028"
"1062","72","1.5491933384829668"
"1063","74","6.325872798805447"
"1064","73","1.6782927833565473"
"1065","74","6.325872798805447"
"1066","73","1.6782927833565473"
"1067","71","1.420093893609386"
"1068","72","1.5491933384829668"
"1069","69","1.161895003862225"
"1070","74","1.8073922282301278"
"1071","73","1.6782927833565473"
"1072","75","6.196773353931867"
"1073","74","1.8073922282301278"
"1074","75","6.196773353931867"
"1075","75","1.9364916731037085"
"1076","73","14.200938936093861"
"1077","75","6.196773353931867"
"1078","74","1.8073922282301278"
"1079","74","1.8073922282301278"
"1080","73","6.454972243679028"
"1081","73","1.6782927833565473"
"1082","70","1.2909944487358056"
"1083","70","8.907861696277058"
"1084","68","1.0327955589886444"
"1085","71","6.713171133426189"
"1086","69","1.161895003862225"
"1087","71","1.420093893609386"
"1088","72","6.5840716885526085"
"1089","72","1.5491933384829668"
"1090","73","1.6782927833565473"
"1091","71","1.420093893609386"
"1092","71","1.420093893609386"
"1093","70","1.2909944487358056"
"1094","71","1.420093893609386"
"1095","72","1.5491933384829668"
"1096","71","1.420093893609386"
"1097","74","1.8073922282301278"
"1098","74","1.8073922282301278"
"1099","74","1.8073922282301278"
"1100","73","1.6782927833565473"
"1101","72","6.5840716885526085"
"1102","72","1.5491933384829668"
"1103","73","6.454972243679028"
"1104","74","1.8073922282301278"
"1105","74","6.325872798805447"
"1106","73","1.6782927833565473"
"1107","72","1.5491933384829668"
"1108","72","1.5491933384829668"
"1109","68","1.0327955589886444"
"1110","69","1.161895003862225"
"1111","69","6.971370023173351"
"1112","72","1.5491933384829668"
"1113","71","1.420093893609386"
"1114","73","1.6782927833565473"
"1115","74","1.8073922282301278"
"1116","72","1.5491933384829668"
"1117","72","1.5491933384829668"
"1118","71","1.420093893609386"
"1119","71","1.420093893609386"
