"No.","average","variance","class"
972,68,1.4605934866804429,label
973,68,1.4605934866804429,label
974,71,9.49385766342288,label
975,71,2.008316044185609,label
976,75,2.7386127875258306,label
977,78,3.286335345030997,label
978,82,4.016632088371218,label
979,79,8.033264176742437,label
980,75,2.7386127875258306,label
981,73,2.37346441585572,label
982,71,2.008316044185609,label
983,73,2.37346441585572,label
984,81,3.8340579025361627,label
985,81,7.6681158050723255,label
986,81,3.8340579025361627,label
987,71,2.008316044185609,label
988,71,2.008316044185609,label
989,68,1.4605934866804429,label
990,70,1.8257418583505538,label
991,70,1.8257418583505538,label
992,70,1.8257418583505538,label
993,73,2.37346441585572,label
994,74,2.556038601690775,label
995,76,2.9211869733608857,label
996,73,9.128709291752768,label
997,73,9.128709291752768,label
998,71,2.008316044185609,label
999,68,1.4605934866804429,label
1000,68,1.4605934866804429,label
1001,76,2.9211869733608857,label
1002,78,3.286335345030997,label
1003,78,3.286335345030997,label
1004,73,2.37346441585572,label
1005,71,2.008316044185609,label
1006,73,12.049896265113654,label
1007,71,2.008316044185609,label
1008,73,2.37346441585572,label
1009,68,1.4605934866804429,label
1010,74,2.556038601690775,label
1011,74,2.556038601690775,label
1012,74,2.556038601690775,label
1013,71,2.008316044185609,label
1014,68,1.4605934866804429,label
1015,71,2.008316044185609,label
1016,71,2.008316044185609,label
1017,80,36.87998553868119,label
1018,78,3.286335345030997,label
1019,77,3.1037611591959413,label
1020,71,9.49385766342288,label
1021,73,9.128709291752768,label
1022,71,2.008316044185609,label
1023,73,2.37346441585572,label
1024,71,2.008316044185609,label
1025,73,2.37346441585572,label
1026,74,2.556038601690775,label
1027,76,2.9211869733608857,label
1028,74,2.556038601690775,label
1029,71,2.008316044185609,label
1030,68,1.4605934866804429,label
1031,71,2.008316044185609,label
1032,68,1.4605934866804429,label
1033,68,1.4605934866804429,label
1034,72,2.1908902300206643,label
1035,74,2.556038601690775,label
1036,76,2.9211869733608857,label
1037,73,2.37346441585572,label
1038,71,2.008316044185609,label
1039,70,1.8257418583505538,label
1040,73,2.37346441585572,label
1041,75,2.7386127875258306,label
1042,78,3.286335345030997,label
1043,76,2.9211869733608857,label
1044,74,2.556038601690775,label
1045,71,2.008316044185609,label
1046,73,2.37346441585572,label
1047,75,2.7386127875258306,label
1048,73,2.37346441585572,label
1049,72,2.1908902300206643,label
1050,75,2.7386127875258306,label
1051,75,2.7386127875258306,label
1052,75,2.7386127875258306,label
1053,71,2.008316044185609,label
1054,73,9.128709291752768,label
1055,71,9.49385766342288,label
1056,71,2.008316044185609,label
1057,71,2.008316044185609,label
1058,71,2.008316044185609,label
1059,75,2.7386127875258306,label
1060,73,2.37346441585572,label
1061,75,2.7386127875258306,label
1062,70,1.8257418583505538,label
1063,72,2.1908902300206643,label
1064,68,1.4605934866804429,label
1065,72,2.1908902300206643,label
1066,70,1.8257418583505538,label
1067,73,2.37346441585572,label
1068,74,2.556038601690775,label
1069,76,8.580986734247602,label
1070,76,2.9211869733608857,label
1071,71,2.008316044185609,label
1072,71,9.49385766342288,label
1073,68,1.4605934866804429,label
1074,70,9.676431849257934,label
1075,68,1.4605934866804429,label
1076,73,2.37346441585572,label
1077,71,2.008316044185609,label
1078,75,2.7386127875258306,label
1079,72,2.1908902300206643,label
1080,72,2.1908902300206643,label
1081,70,1.8257418583505538,label
1082,70,9.676431849257934,label
1083,71,2.008316044185609,label
1084,78,8.215838362577491,label
1085,76,2.9211869733608857,label
1086,80,10.771876964268268,label
1087,71,2.008316044185609,label
1088,71,2.008316044185609,label
1089,66,1.0954451150103321,label
1090,71,2.008316044185609,label
1091,71,2.008316044185609,label
1092,73,2.37346441585572,label
1093,73,2.37346441585572,label
